50.07669639871059, 14.41783461425876
50.07656810679302, 14.417915972436566
50.076449849519015, 14.418206804633224
50.07630771320284, 14.418228367025062
50.07623293225364, 14.419033225059662
50.07642936108243, 14.419073583622568
50.07642210666017, 14.419387045388326
50.07683182389027, 14.419498368920426
50.07681837864747, 14.419833075267602
50.0770954818725, 14.419916865119218
50.0770470374343, 14.420657966299196
50.077235413145075, 14.420843381837855
50.077478522656826, 14.42081847676286
50.07744345023229, 14.42106040188781
50.07809273619747, 14.42129914683039
50.078141265575624, 14.421444125885492
50.07813061953815, 14.421564791863428
50.07817720041808, 14.421577422877245
50.07810006801429, 14.422303982398981
50.077898469496716, 14.422277514475157